#{"t_start": 1678577399.2275305, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
19,50,250.458176,0.46,0.6147321595861366,0.5848183254344391,"(0.46,)",0.23813586097946288,0.36,0.3466824644549763,0.1,0.42429699842022117,0.34,0.11530805687203792,0.3,0.2998736176935229,0.24,0.5131759187810874,14244.980394137516,3621,6238
32,50,250.778248,0.32,0.614534075755272,0.5846093133385951,"(0.32,)",0.2381531176006314,0.26,0.3464561957379637,0.06,0.4243725335438043,0.52,0.11543804262036306,0.28,0.2999526440410418,0.4,0.512898807562014,14254.307310020264,3782,6299
35,50,251.093319,0.32,0.6143480431010827,0.5844006309148265,"(0.32,)",0.23818611987381705,0.28,0.3462145110410095,0.04,0.4243533123028391,0.4,0.11561514195583596,0.34,0.29998422712933753,0.34,0.5126166433804086,14263.249111908555,3983,6450
48,50,251.450399,0.24,0.6140587830360489,0.5841292356185973,"(0.24,)",0.23815602836879432,0.2,0.345973207249803,0.04,0.42430260047281326,0.36,0.11587076438140267,0.44,0.3,0.32,0.5123356012739887,14271.82450203398,4015,6422
55,50,251.782474,0.18,0.6137761245675614,0.5838110236220473,"(0.18,)",0.23809448818897638,0.16,0.34571653543307085,0.02,0.4242834645669291,0.4,0.11614173228346457,0.46,0.3000472440944882,0.36,0.5121488593882207,14277.603397492632,3820,6344
27,50,252.091543,0.36,0.6136013767915205,0.5836349331235248,"(0.36,)",0.23811172305271439,0.26,0.3455232100708104,0.1,0.42429583005507476,0.44,0.11625491738788356,0.26,0.30011014948859166,0.38,0.511897207345817,14285.419868016228,3899,6392
42,50,252.407615,0.22,0.6133351661449621,0.5833490566037736,"(0.22,)",0.2380817610062893,0.2,0.34526729559748426,0.02,0.4243867924528302,0.54,0.11638364779874213,0.28,0.3002672955974843,0.5,0.5116828232232696,14292.131381742227,3583,6372
34,50,252.734689,0.34,0.6131508704290797,0.5831578947368421,"(0.34,)",0.23809897879025924,0.26,0.3450589159465829,0.08,0.42430479183032205,0.32,0.11657501963864886,0.36,0.30026708562450904,0.3,0.511434790019547,14299.639311344406,3670,6373
35,50,253.05076,0.34,0.6129715729118708,0.582967032967033,"(0.34,)",0.23816326530612245,0.32,0.34480376766091053,0.02,0.42425431711145994,0.36,0.1167817896389325,0.38,0.30025117739403456,0.28,0.5111598991001209,14307.665148697271,4200,6514
57,50,253.382834,0.18,0.6126342309738715,0.5826509803921569,"(0.18,)",0.23807058823529412,0.12,0.34458039215686276,0.06,0.42418823529411764,0.34,0.11708235294117647,0.5,0.3002666666666667,0.32,0.5109329083346635,14314.459150589135,3929,6357
46,50,253.715911,0.24,0.6123406090997628,0.5823824451410659,"(0.24,)",0.2380564263322884,0.22,0.34432601880877745,0.02,0.42420062695924765,0.44,0.11730407523510972,0.4,0.30031347962382443,0.36,0.5106660933830289,14323.408310424804,3772,6268
32,50,254.032981,0.34,0.6121537434314289,0.5821926389976507,"(0.34,)",0.23805794831636648,0.24,0.34413469068128427,0.1,0.4241816758026625,0.4,0.11746280344557557,0.32,0.3003445575567737,0.34,0.5103959009926974,14332.33448800919,3877,6287
45,50,254.356052,0.22,0.61189580972362,0.5819092331768388,"(0.22,)",0.23804381846635367,0.22,0.34386541471048515,0.0,0.42422535211267604,0.48,0.11763693270735524,0.34,0.30045383411580595,0.44,0.5101623253682416,14339.820640110145,3605,6197
40,50,254.688128,0.26,0.6116220917018673,0.5816575449569976,"(0.26,)",0.2380140734949179,0.2,0.34364347146207974,0.06,0.4242533229085223,0.46,0.11779515246286161,0.32,0.30054730258014073,0.42,0.5099126251607431,14347.166880711693,3680,6350
44,50,255.0112,0.3,0.6113866839997576,0.5814375,"(0.3,)",0.238015625,0.24,0.343421875,0.06,0.424171875,0.32,0.118078125,0.48,0.300484375,0.22,0.5096382948364723,14355.650008936329,3821,6433
37,50,255.325271,0.32,0.6111840521893415,0.5812334113973459,"(0.32,)",0.23804839968774394,0.28,0.34318501170960186,0.04,0.42415300546448087,0.4,0.11828259172521467,0.38,0.3004839968774395,0.3,0.509450331309513,14361.386755734762,3849,6373
41,50,255.629339,0.28,0.6109478338536625,0.5809984399375975,"(0.28,)",0.23806552262090483,0.26,0.3429329173166927,0.02,0.4241185647425897,0.38,0.11848673946957879,0.38,0.3005148205928237,0.34,0.5091291295345332,14372.496818009204,3619,6239
33,50,255.947411,0.3,0.6107700683419152,0.5807794232268122,"(0.3,)",0.2380826188620421,0.26,0.34269680436477007,0.04,0.4242244738893219,0.56,0.11859703819173811,0.26,0.30062353858144975,0.44,0.5089193169664727,14379.82083338553,3366,6110
27,50,256.278486,0.4,0.6106940567190645,0.5806386292834891,"(0.4,)",0.23817757009345794,0.36,0.34246105919003117,0.04,0.424190031152648,0.38,0.11876947040498442,0.34,0.3005919003115265,0.26,0.5086669711313573,14387.984099780662,3887,6371
55,50,256.637566,0.14,0.6103667457390756,0.580295719844358,"(0.14,)",0.2380544747081712,0.08,0.34224124513618676,0.06,0.42423346303501946,0.48,0.1189727626459144,0.38,0.30073151750972765,0.48,0.5084509695673939,14393.982215186144,4000,6438
51,50,256.955639,0.22,0.6101278893748122,0.5800155520995335,"(0.22,)",0.23800933125972007,0.18,0.34200622083981336,0.04,0.42418351477449456,0.36,0.11923794712286159,0.46,0.30074650077760495,0.32,0.5082203747167122,14400.613639066407,3835,6299
46,50,257.27771,0.22,0.6098497824069457,0.5797358197358198,"(0.22,)",0.23797979797979799,0.2,0.34175602175602177,0.02,0.42424242424242425,0.5,0.11942501942501943,0.36,0.30083916083916085,0.42,0.5080150625074045,14406.955771886069,3560,6177
23,50,257.578778,0.4,0.6097010661562335,0.5795962732919254,"(0.4,)",0.23809006211180125,0.38,0.3415062111801242,0.02,0.42433229813664597,0.54,0.11953416149068323,0.26,0.3008695652173913,0.34,0.507718024372444,14416.422677023593,3694,6232
41,50,257.906852,0.24,0.6094444841594221,0.57933281613654,"(0.24,)",0.23807602792862684,0.22,0.3412567882079131,0.02,0.42439100077579517,0.5,0.11967416602017067,0.3,0.30099301784328936,0.46,0.5074703599138882,14424.321270826913,3509,6221
44,50,258.233925,0.26,0.6091993520505211,0.5790852713178295,"(0.26,)",0.23804651162790696,0.2,0.3410387596899225,0.06,0.4243720930232558,0.4,0.11989147286821705,0.4,0.3010232558139535,0.34,0.5072035327908667,14432.654856345029,3883,6286
29,50,258.52599,0.4,0.6090742253805412,0.5789465530596437,"(0.4,)",0.2381409759876065,0.36,0.3408055770720372,0.04,0.4243067389620449,0.34,0.12009295120061968,0.38,0.30096049573973666,0.22,0.5069775913095712,14439.734078868214,3904,6223
43,50,258.855065,0.22,0.6088084321917532,0.5786687306501548,"(0.22,)",0.23811145510835913,0.2,0.34055727554179566,0.02,0.4244117647058824,0.56,0.12023219814241486,0.3,0.30109907120743035,0.48,0.5066970447640182,14448.583171883192,3651,6139
30,50,259.18614,0.34,0.608633743752183,0.5784841453982985,"(0.34,)",0.23815931941221966,0.3,0.3403248259860789,0.04,0.42453209590100544,0.58,0.12035576179427687,0.28,0.3011600928074246,0.38,0.5064683289596419,14455.672296326073,3634,6154
24,50,259.481205,0.42,0.6085245804185195,0.5783616692426584,"(0.42,)",0.2382998454404946,0.42,0.3400618238021638,0.0,0.42451313755795983,0.4,0.12051004636785162,0.32,0.30112828438948996,0.26,0.5062295357750112,14463.784511568549,3562,6135
20,50,259.783273,0.4,0.6084256826436016,0.5782239382239382,"(0.4,)",0.2384092664092664,0.38,0.3398146718146718,0.02,0.42463320463320464,0.58,0.12057142857142857,0.2,0.3012046332046332,0.4,0.5059881773412105,14472.266996068214,3526,6163
34,50,260.104346,0.3,0.6082556368252882,0.5780092592592593,"(0.3,)",0.23844135802469135,0.28,0.3395679012345679,0.02,0.4246913580246914,0.5,0.12069444444444444,0.28,0.3012962962962963,0.42,0.5057271040045833,14480.84030315611,3917,6425
44,50,260.440437,0.24,0.6079744867825025,0.5777486507324595,"(0.24,)",0.2384271395528142,0.22,0.3393215111796453,0.02,0.42471858134155743,0.46,0.12087895142636854,0.36,0.3013723978411719,0.4,0.5054414539130496,14488.825609174195,4391,6659
54,50,260.775496,0.14,0.607651368908682,0.5774114021571649,"(0.14,)",0.23828967642526966,0.06,0.3391217257318952,0.08,0.4247765793528505,0.5,0.12106317411402157,0.36,0.3015254237288136,0.5,0.5052182916513436,14494.82644133694,3957,6486
41,50,261.102571,0.24,0.6074089582186503,0.5771516551193225,"(0.24,)",0.23829099307159354,0.24,0.338860662047729,0.0,0.42483448806774443,0.5,0.12120092378752886,0.3,0.30164742109314857,0.46,0.5050530645239214,14500.001412105383,3460,6247
